,MP_asset_symbol,MP_timestamp,MP_price_in_stable
6792,usd-coin,2021-02-15,0.996368597884434
6793,usd-coin,2021-02-16,0.9993443427345468
6794,usd-coin,2021-02-17,1.001484644454658
6795,usd-coin,2021-02-18,0.9990773522611268
6796,usd-coin,2021-02-19,1.0020460348463045
6797,usd-coin,2021-02-20,1.00504626523555
6798,usd-coin,2021-02-21,1.0087647084211564
6799,usd-coin,2021-02-22,1.0026040214683123
6800,usd-coin,2021-02-23,1.0055739997226143
6801,usd-coin,2021-02-24,1.0059974877120352
6802,usd-coin,2021-02-25,1.0049658152023635
6803,usd-coin,2021-02-26,0.9926747771808678
6804,usd-coin,2021-02-27,1.007008110584309
6805,usd-coin,2021-02-28,1.009084432701097
6806,usd-coin,2021-03-01,0.9972352415967646
6807,usd-coin,2021-03-02,1.0026038727583475
6808,usd-coin,2021-03-03,1.006162667672722
6809,usd-coin,2021-03-04,0.9969030471028
6810,usd-coin,2021-03-05,1.0095295404690023
6811,usd-coin,2021-03-06,1.0044801017898486
6812,usd-coin,2021-03-07,1.00004495198052
6813,usd-coin,2021-03-08,1.0024270474350858
6814,usd-coin,2021-03-09,1.0036598451442194
6815,usd-coin,2021-03-10,1.0017895864080708
6816,usd-coin,2021-03-11,0.9978938465431584
